result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step174_7_185136,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,衡軛,通常,7,EIK_0061|EIK_0100|EIK_0200|EIK_0082|EIK_0089|EIK_0103,林崎甚助|竹中重門|長尾景虎|山中鹿之介|村上義清|長野業正,EIK_0061|EIK_0100|EIK_0200|EIK_0082|EIK_0089|EIK_0103,明敏の絆|才気煥発|老練闊達|勇猛果敢|泰然自若|根性の絆|猛将の絆,明敏の絆|才気煥発|老練闊達|勇猛果敢|泰然自若|根性の絆|猛将の絆,11010,5779,357,276,105,423,172,197,202,206,198,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),衡軛||通常||7||EIK_0061|EIK_0082|EIK_0089|EIK_0100|EIK_0103|EIK_0200||勇猛果敢|才気煥発|明敏の絆|根性の絆|泰然自若|猛将の絆|老練闊達,,step174_validate_repair_7_9,18925,18925,jinpo_result_db_7_part011.csv
step174_7_185137,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,衡軛,通常,7,EIK_0082|EIK_0089|EIK_0103|EIK_0190|EIK_0100|EIK_0098,山中鹿之介|村上義清|長野業正|三好長慶(生殺)|竹中重門|義姫,EIK_0082|EIK_0089|EIK_0103|EIK_0190|EIK_0100|EIK_0098,勇猛果敢|泰然自若|根性の絆|猛将の絆|薬師|明敏の絆|野心家の絆,勇猛果敢|泰然自若|根性の絆|猛将の絆|薬師|明敏の絆|野心家の絆,10845,5937,228,273,106,360,185,243,254,255,237,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),衡軛||通常||7||EIK_0082|EIK_0089|EIK_0098|EIK_0100|EIK_0103|EIK_0190||勇猛果敢|明敏の絆|根性の絆|泰然自若|猛将の絆|薬師|野心家の絆,,step174_validate_repair_7_9,18923,18923,jinpo_result_db_7_part011.csv
step174_7_185138,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,衡軛,通常,7,EIK_0093|EIK_0256|EIK_0387|EIK_0056|EIK_0099|EIK_0100,大内義隆|魔女ルシア|朝倉義景(八雷)|織田信忠|明石全登|竹中重門,EIK_0093|EIK_0256|EIK_0387|EIK_0056|EIK_0099|EIK_0100,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|雄材大略,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|雄材大略,11448,4023,0,0,291,842,300,516,498,473,505,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),衡軛||通常||7||EIK_0056|EIK_0093|EIK_0099|EIK_0100|EIK_0256|EIK_0387||山紫水明|才気煥発|技巧伝承|文化人の絆|文明開化|明敏の絆|雄材大略,,step174_validate_repair_7_9,18896,18896,jinpo_result_db_7_part011.csv
step174_7_185139,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,衡軛,通常,7,EIK_0093|EIK_0256|EIK_0387|EIK_0098|EIK_0099|EIK_0130,大内義隆|魔女ルシア|朝倉義景(八雷)|義姫|明石全登|石田三成,EIK_0093|EIK_0256|EIK_0387|EIK_0098|EIK_0099|EIK_0130,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|雄材大略,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|雄材大略,11340,4009,0,0,282,849,296,525,515,477,537,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),衡軛||通常||7||EIK_0093|EIK_0098|EIK_0099|EIK_0130|EIK_0256|EIK_0387||山紫水明|才気煥発|技巧伝承|文化人の絆|文明開化|明敏の絆|雄材大略,,step174_validate_repair_7_9,18830,18830,jinpo_result_db_7_part011.csv
step174_7_185140,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,衡軛,通常,7,EIK_0093|EIK_0108|EIK_0387|EIK_0099|EIK_0130|EIK_0187,大内義隆|名古屋山三郎|朝倉義景(八雷)|明石全登|石田三成|今川義元(周年),EIK_0093|EIK_0108|EIK_0387|EIK_0099|EIK_0130|EIK_0187,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|雄材大略,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|雄材大略,11429,3894,0,0,302,827,297,525,510,510,529,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),衡軛||通常||7||EIK_0093|EIK_0099|EIK_0108|EIK_0130|EIK_0187|EIK_0387||山紫水明|才気煥発|技巧伝承|文化人の絆|文明開化|明敏の絆|雄材大略,,step174_validate_repair_7_9,18823,18823,jinpo_result_db_7_part011.csv
step174_7_185141,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,衡軛,通常,7,EIK_0093|EIK_0108|EIK_0387|EIK_0056|EIK_0099|EIK_0100,大内義隆|名古屋山三郎|朝倉義景(八雷)|織田信忠|明石全登|竹中重門,EIK_0093|EIK_0108|EIK_0387|EIK_0056|EIK_0099|EIK_0100,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|雄材大略,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|雄材大略,11451,3830,0,0,305,840,300,532,516,499,510,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),衡軛||通常||7||EIK_0056|EIK_0093|EIK_0099|EIK_0100|EIK_0108|EIK_0387||山紫水明|才気煥発|技巧伝承|文化人の絆|文明開化|明敏の絆|雄材大略,,step174_validate_repair_7_9,18783,18783,jinpo_result_db_7_part011.csv
step174_7_185142,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,衡軛,通常,7,EIK_0093|EIK_0108|EIK_0387|EIK_0098|EIK_0099|EIK_0130,大内義隆|名古屋山三郎|朝倉義景(八雷)|義姫|明石全登|石田三成,EIK_0093|EIK_0108|EIK_0387|EIK_0098|EIK_0099|EIK_0130,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|雄材大略,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|雄材大略,11347,3816,0,0,297,848,297,538,533,502,543,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),衡軛||通常||7||EIK_0093|EIK_0098|EIK_0099|EIK_0108|EIK_0130|EIK_0387||山紫水明|才気煥発|技巧伝承|文化人の絆|文明開化|明敏の絆|雄材大略,,step174_validate_repair_7_9,18721,18721,jinpo_result_db_7_part011.csv
step174_7_185143,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,衡軛,通常,7,EIK_0093|EIK_0256|EIK_0387|EIK_0030|EIK_0082|EIK_0107,大内義隆|魔女ルシア|朝倉義景(八雷)|吉川元春|山中鹿之介|井伊直虎,EIK_0093|EIK_0256|EIK_0387|EIK_0030|EIK_0082|EIK_0107,山紫水明|技巧伝承|文化人の絆|文明開化|勇猛果敢|猛将の絆|意気衝天,山紫水明|技巧伝承|文化人の絆|文明開化|勇猛果敢|猛将の絆|意気衝天,11552,4195,277,26,481,353,212,378,410,420,379,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),衡軛||通常||7||EIK_0030|EIK_0082|EIK_0093|EIK_0107|EIK_0256|EIK_0387||勇猛果敢|山紫水明|意気衝天|技巧伝承|文化人の絆|文明開化|猛将の絆,,step174_validate_repair_7_9,18683,18683,jinpo_result_db_7_part011.csv
step174_7_185144,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,衡軛,通常,7,EIK_0093|EIK_0256|EIK_0387|EIK_0030|EIK_0107|EIK_0379,大内義隆|魔女ルシア|朝倉義景(八雷)|吉川元春|井伊直虎|山中鹿之介,EIK_0093|EIK_0256|EIK_0387|EIK_0030|EIK_0107|EIK_0379,山紫水明|技巧伝承|文化人の絆|文明開化|勇猛果敢|猛将の絆|意気衝天,山紫水明|技巧伝承|文化人の絆|文明開化|勇猛果敢|猛将の絆|意気衝天,11552,4195,277,26,481,353,212,378,410,420,379,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),衡軛||通常||7||EIK_0030|EIK_0093|EIK_0107|EIK_0256|EIK_0379|EIK_0387||勇猛果敢|山紫水明|意気衝天|技巧伝承|文化人の絆|文明開化|猛将の絆,,step174_validate_repair_7_9,18683,18683,jinpo_result_db_7_part011.csv
step174_7_185145,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,衡軛,通常,7,EIK_0093|EIK_0256|EIK_0387|EIK_0084|EIK_0099|EIK_0100,大内義隆|魔女ルシア|朝倉義景(八雷)|高台院|明石全登|竹中重門,EIK_0093|EIK_0256|EIK_0387|EIK_0084|EIK_0099|EIK_0100,山紫水明|技巧伝承|文化人の絆|文明開化|老練闊達|明敏の絆|才気煥発,山紫水明|技巧伝承|文化人の絆|文明開化|老練闊達|明敏の絆|才気煥発,10778,4891,58,0,274,718,303,431,411,390,421,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),衡軛||通常||7||EIK_0084|EIK_0093|EIK_0099|EIK_0100|EIK_0256|EIK_0387||山紫水明|才気煥発|技巧伝承|文化人の絆|文明開化|明敏の絆|老練闊達,,step174_validate_repair_7_9,18675,18675,jinpo_result_db_7_part011.csv
step174_7_185146,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,衡軛,通常,7,EIK_0093|EIK_0256|EIK_0387|EIK_0061|EIK_0099|EIK_0100,大内義隆|魔女ルシア|朝倉義景(八雷)|林崎甚助|明石全登|竹中重門,EIK_0093|EIK_0256|EIK_0387|EIK_0061|EIK_0099|EIK_0100,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|老練闊達,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|老練闊達,10929,4705,65,0,294,696,292,434,417,394,431,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),衡軛||通常||7||EIK_0061|EIK_0093|EIK_0099|EIK_0100|EIK_0256|EIK_0387||山紫水明|才気煥発|技巧伝承|文化人の絆|文明開化|明敏の絆|老練闊達,,step174_validate_repair_7_9,18657,18657,jinpo_result_db_7_part011.csv
step174_7_185147,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,衡軛,通常,7,EIK_0093|EIK_0256|EIK_0387|EIK_0099|EIK_0130|EIK_0235,大内義隆|魔女ルシア|朝倉義景(八雷)|明石全登|石田三成|松永久秀(野望),EIK_0093|EIK_0256|EIK_0387|EIK_0099|EIK_0130|EIK_0235,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|雄材大略,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|雄材大略,11239,3958,0,0,285,849,279,514,493,494,533,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),衡軛||通常||7||EIK_0093|EIK_0099|EIK_0130|EIK_0235|EIK_0256|EIK_0387||山紫水明|才気煥発|技巧伝承|文化人の絆|文明開化|明敏の絆|雄材大略,,step174_validate_repair_7_9,18644,18644,jinpo_result_db_7_part011.csv
step174_7_185148,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,衡軛,通常,7,EIK_0093|EIK_0256|EIK_0387|EIK_0084|EIK_0100|EIK_0200,大内義隆|魔女ルシア|朝倉義景(八雷)|高台院|竹中重門|長尾景虎,EIK_0093|EIK_0256|EIK_0387|EIK_0084|EIK_0100|EIK_0200,山紫水明|技巧伝承|文化人の絆|文明開化|老練闊達|明敏の絆|才気煥発,山紫水明|技巧伝承|文化人の絆|文明開化|老練闊達|明敏の絆|才気煥発,10715,4860,59,0,269,747,303,436,418,399,428,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),衡軛||通常||7||EIK_0084|EIK_0093|EIK_0100|EIK_0200|EIK_0256|EIK_0387||山紫水明|才気煥発|技巧伝承|文化人の絆|文明開化|明敏の絆|老練闊達,,step174_validate_repair_7_9,18634,18634,jinpo_result_db_7_part011.csv
step174_7_185149,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,衡軛,通常,7,EIK_0082|EIK_0089|EIK_0103|EIK_0083|EIK_0019|EIK_0188,山中鹿之介|村上義清|長野業正|豊臣秀吉|伊達政宗(起源)|斎藤道三(巳),EIK_0082|EIK_0089|EIK_0103|EIK_0083|EIK_0019|EIK_0188,勇猛果敢|泰然自若|根性の絆|猛将の絆|侍|野心家の絆|才腕の絆,勇猛果敢|泰然自若|根性の絆|猛将の絆|侍|野心家の絆|才腕の絆,11837,4044,394,348,239,152,142,358,371,384,358,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),衡軛||通常||7||EIK_0019|EIK_0082|EIK_0083|EIK_0089|EIK_0103|EIK_0188||侍|勇猛果敢|才腕の絆|根性の絆|泰然自若|猛将の絆|野心家の絆,,step174_validate_repair_7_9,18627,18627,jinpo_result_db_7_part011.csv
step174_7_185150,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,衡軛,通常,7,EIK_0093|EIK_0256|EIK_0387|EIK_0098|EIK_0100|EIK_0190,大内義隆|魔女ルシア|朝倉義景(八雷)|義姫|竹中重門|三好長慶(生殺),EIK_0093|EIK_0256|EIK_0387|EIK_0098|EIK_0100|EIK_0190,山紫水明|技巧伝承|文化人の絆|文明開化|薬師|明敏の絆|野心家の絆,山紫水明|技巧伝承|文化人の絆|文明開化|薬師|明敏の絆|野心家の絆,10700,4748,0,0,292,665,309,491,485,454,477,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),衡軛||通常||7||EIK_0093|EIK_0098|EIK_0100|EIK_0190|EIK_0256|EIK_0387||山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|薬師|野心家の絆,,step174_validate_repair_7_9,18621,18621,jinpo_result_db_7_part011.csv
step174_7_185151,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,衡軛,通常,7,EIK_0093|EIK_0256|EIK_0387|EIK_0061|EIK_0100|EIK_0200,大内義隆|魔女ルシア|朝倉義景(八雷)|林崎甚助|竹中重門|長尾景虎,EIK_0093|EIK_0256|EIK_0387|EIK_0061|EIK_0100|EIK_0200,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|老練闊達,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|老練闊達,10862,4674,66,0,289,728,292,437,424,405,437,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),衡軛||通常||7||EIK_0061|EIK_0093|EIK_0100|EIK_0200|EIK_0256|EIK_0387||山紫水明|才気煥発|技巧伝承|文化人の絆|文明開化|明敏の絆|老練闊達,,step174_validate_repair_7_9,18614,18614,jinpo_result_db_7_part011.csv
step174_7_185152,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,衡軛,通常,7,EIK_0093|EIK_0256|EIK_0387|EIK_0084|EIK_0187|EIK_0266,大内義隆|魔女ルシア|朝倉義景(八雷)|高台院|今川義元(周年)|愛弟子ノア,EIK_0093|EIK_0256|EIK_0387|EIK_0084|EIK_0187|EIK_0266,山紫水明|技巧伝承|文化人の絆|文明開化|神主・巫女|老練闊達|明敏の絆,山紫水明|技巧伝承|文化人の絆|文明開化|神主・巫女|老練闊達|明敏の絆,10577,5232,105,0,299,559,202,449,391,386,411,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),衡軛||通常||7||EIK_0084|EIK_0093|EIK_0187|EIK_0256|EIK_0266|EIK_0387||山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|神主・巫女|老練闊達,,step174_validate_repair_7_9,18611,18611,jinpo_result_db_7_part011.csv
