result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file,sort_key,sort_value
step101_new_eiketsu_魚鱗_7_007009,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|甲斐姫(鷹爪)|井伊直虎|浅井長政(婚礼)|井伊直政|井伊直政(勇猛),山中鹿之介|甲斐姫(鷹爪)|井伊直虎|浅井長政(婚礼)|井伊直政|井伊直政(勇猛),侍|意気衝天|武芸の絆|猛将の絆|もののふ,侍|意気衝天|武芸の絆|猛将の絆|もののふ,7368,4580,510,179,200,78,52,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|甲斐姫(鷹爪)|井伊直虎|浅井長政(婚礼)|井伊直政|井伊直政(勇猛)||1-2-3:侍|1-2-3:意気衝天|5-6-1:武芸の絆|5-6-1:猛将の絆|5-6-1:もののふ,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,12967,12967,jinpo_result_db_5.csv,腕力,510
step101_new_eiketsu_魚鱗_7_000148,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|甲斐姫(鷹爪)|井伊直虎|浅井長政(婚礼)|井伊直政|柴田勝家(風雲),山中鹿之介|甲斐姫(鷹爪)|井伊直虎|浅井長政(婚礼)|井伊直政|柴田勝家(風雲),侍|意気衝天|武芸の絆|猛将の絆|もののふ,侍|意気衝天|武芸の絆|猛将の絆|もののふ,7504,4413,508,179,191,70,49,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|甲斐姫(鷹爪)|井伊直虎|浅井長政(婚礼)|井伊直政|柴田勝家(風雲)||1-2-3:侍|1-2-3:意気衝天|5-6-1:武芸の絆|5-6-1:猛将の絆|5-6-1:もののふ,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,12914,12914,jinpo_result_db_5.csv,腕力,508
step101_new_eiketsu_魚鱗_7_000610,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|加藤清正|村上義清|長野業正|山県昌景(泰然)|尼子晴久,山中鹿之介|加藤清正|村上義清|長野業正|山県昌景(泰然)|尼子晴久,猛将の絆|もののふ|勇猛果敢|根性の絆|泰然自若,猛将の絆|もののふ|勇猛果敢|根性の絆|泰然自若,7680,1765,508,356,191,0,79,189,194,207,200,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|加藤清正|村上義清|長野業正|山県昌景(泰然)|尼子晴久||1-2-3:猛将の絆|1-2-3:もののふ|1-2-3:勇猛果敢|3-4-5:根性の絆|3-4-5:泰然自若,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,11369,11369,jinpo_result_db_5.csv,腕力,508
step101_new_eiketsu_魚鱗_7_007274,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|村上義清|長野業正|尼子晴久|山県昌景(泰然)|福島正則,山中鹿之介|村上義清|長野業正|尼子晴久|山県昌景(泰然)|福島正則,猛将の絆|根性の絆|泰然自若|勇猛果敢|勇将の絆,猛将の絆|根性の絆|泰然自若|勇猛果敢|勇将の絆,7600,1756,508,414,122,0,79,190,196,211,204,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|村上義清|長野業正|尼子晴久|山県昌景(泰然)|福島正則||1-2-3:猛将の絆|1-2-3:根性の絆|1-2-3:泰然自若|1-2-3:勇猛果敢|5-6-1:勇将の絆,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,11280,11280,jinpo_result_db_5.csv,腕力,508
step101_new_eiketsu_魚鱗_7_007302,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|村上義清|長野業正|尼子晴久|山県昌景(泰然)|金森長近,山中鹿之介|村上義清|長野業正|尼子晴久|山県昌景(泰然)|金森長近,猛将の絆|根性の絆|泰然自若|勇猛果敢|勇将の絆,猛将の絆|根性の絆|泰然自若|勇猛果敢|勇将の絆,7203,1705,502,366,123,0,79,181,187,201,192,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|村上義清|長野業正|尼子晴久|山県昌景(泰然)|金森長近||1-2-3:猛将の絆|1-2-3:根性の絆|1-2-3:泰然自若|1-2-3:勇猛果敢|5-6-1:勇将の絆,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,10739,10739,jinpo_result_db_5.csv,腕力,502
step101_new_eiketsu_魚鱗_8_003015,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|山県昌景(泰然)|毛利勝永|尼子晴久|長野業正|村上義清,山中鹿之介|山県昌景(泰然)|毛利勝永|尼子晴久|長野業正|村上義清,勇将の絆|根性の絆|泰然自若|猛将の絆|勇猛果敢,勇将の絆|根性の絆|泰然自若|猛将の絆|勇猛果敢,7764,1727,499,408,118,0,82,184,187,203,196,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|山県昌景(泰然)|毛利勝永|尼子晴久|長野業正|村上義清||1-2-3:勇将の絆|1-2-3:根性の絆|3-4-5:泰然自若|5-6-1:猛将の絆|5-6-1:勇猛果敢,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,11368,11368,jinpo_result_db_5.csv,腕力,499
step101_new_eiketsu_魚鱗_8_008688,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|村上義清|長野業正|尼子晴久|山県昌景(泰然)|毛利勝永,山中鹿之介|村上義清|長野業正|尼子晴久|山県昌景(泰然)|毛利勝永,猛将の絆|根性の絆|泰然自若|勇猛果敢|勇将の絆,猛将の絆|根性の絆|泰然自若|勇猛果敢|勇将の絆,7764,1727,499,408,118,0,82,184,187,203,196,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|村上義清|長野業正|尼子晴久|山県昌景(泰然)|毛利勝永||1-2-3:猛将の絆|1-2-3:根性の絆|1-2-3:泰然自若|1-2-3:勇猛果敢|5-6-1:勇将の絆,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,11368,11368,jinpo_result_db_5.csv,腕力,499
step101_new_eiketsu_魚鱗_7_000380,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|甲斐姫(鷹爪)|井伊直虎|脇坂安治|井伊直政|井伊直政(勇猛),山中鹿之介|甲斐姫(鷹爪)|井伊直虎|脇坂安治|井伊直政|井伊直政(勇猛),侍|意気衝天|武芸の絆|猛将の絆|もののふ,侍|意気衝天|武芸の絆|猛将の絆|もののふ,6802,4229,497,161,189,70,47,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|甲斐姫(鷹爪)|井伊直虎|脇坂安治|井伊直政|井伊直政(勇猛)||1-2-3:侍|1-2-3:意気衝天|5-6-1:武芸の絆|5-6-1:猛将の絆|5-6-1:もののふ,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,11995,11995,jinpo_result_db_5.csv,腕力,497
step101_new_eiketsu_魚鱗_7_000386,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|甲斐姫(鷹爪)|井伊直虎|脇坂安治|井伊直政|柴田勝家(風雲),山中鹿之介|甲斐姫(鷹爪)|井伊直虎|脇坂安治|井伊直政|柴田勝家(風雲),侍|意気衝天|武芸の絆|猛将の絆|もののふ,侍|意気衝天|武芸の絆|猛将の絆|もののふ,6937,4064,497,161,179,62,44,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|甲斐姫(鷹爪)|井伊直虎|脇坂安治|井伊直政|柴田勝家(風雲)||1-2-3:侍|1-2-3:意気衝天|5-6-1:武芸の絆|5-6-1:猛将の絆|5-6-1:もののふ,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,11944,11944,jinpo_result_db_5.csv,腕力,497
step101_new_eiketsu_魚鱗_7_007092,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|佐竹義重|毛利勝永|尼子晴久|長野業正|村上義清,山中鹿之介|佐竹義重|毛利勝永|尼子晴久|長野業正|村上義清,勇将の絆|根性の絆|泰然自若|猛将の絆|勇猛果敢,勇将の絆|根性の絆|泰然自若|猛将の絆|勇猛果敢,7793,1738,496,409,119,0,84,184,189,205,201,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|佐竹義重|毛利勝永|尼子晴久|長野業正|村上義清||1-2-3:勇将の絆|3-4-5:根性の絆|3-4-5:泰然自若|5-6-1:猛将の絆|5-6-1:勇猛果敢,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,11418,11418,jinpo_result_db_5.csv,腕力,496
step101_new_eiketsu_魚鱗_8_003066,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|尼子晴久|毛利勝永|島左近|長野業正|村上義清,山中鹿之介|尼子晴久|毛利勝永|島左近|長野業正|村上義清,根性の絆|もののふ|泰然自若|猛将の絆|勇猛果敢,根性の絆|もののふ|泰然自若|猛将の絆|勇猛果敢,7764,1743,496,356,184,0,84,185,190,205,205,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|尼子晴久|毛利勝永|島左近|長野業正|村上義清||1-2-3:根性の絆|3-4-5:もののふ|3-4-5:泰然自若|5-6-1:猛将の絆|5-6-1:勇猛果敢,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,11412,11412,jinpo_result_db_5.csv,腕力,496
step101_new_eiketsu_魚鱗_7_007096,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|福島正則|毛利勝永|尼子晴久|長野業正|村上義清,山中鹿之介|福島正則|毛利勝永|尼子晴久|長野業正|村上義清,勇将の絆|根性の絆|泰然自若|猛将の絆|勇猛果敢,勇将の絆|根性の絆|泰然自若|猛将の絆|勇猛果敢,7765,1753,496,427,116,0,81,181,186,196,196,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|福島正則|毛利勝永|尼子晴久|長野業正|村上義清||1-2-3:勇将の絆|3-4-5:根性の絆|3-4-5:泰然自若|5-6-1:猛将の絆|5-6-1:勇猛果敢,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,11397,11397,jinpo_result_db_5.csv,腕力,496
step101_new_eiketsu_魚鱗_8_008689,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|村上義清|長野業正|尼子晴久|山県昌景(泰然)|島津豊久,山中鹿之介|村上義清|長野業正|尼子晴久|山県昌景(泰然)|島津豊久,猛将の絆|根性の絆|泰然自若|勇猛果敢|勇将の絆,猛将の絆|根性の絆|泰然自若|勇猛果敢|勇将の絆,7716,1725,496,421,122,0,80,184,187,202,195,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|村上義清|長野業正|尼子晴久|山県昌景(泰然)|島津豊久||1-2-3:猛将の絆|1-2-3:根性の絆|1-2-3:泰然自若|1-2-3:勇猛果敢|5-6-1:勇将の絆,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,11328,11328,jinpo_result_db_5.csv,腕力,496
step101_new_eiketsu_魚鱗_7_007097,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|森蘭丸(凶禍)|毛利勝永|尼子晴久|長野業正|村上義清,山中鹿之介|森蘭丸(凶禍)|毛利勝永|尼子晴久|長野業正|村上義清,勇将の絆|根性の絆|泰然自若|猛将の絆|勇猛果敢,勇将の絆|根性の絆|泰然自若|猛将の絆|勇猛果敢,7764,1738,492,415,112,0,81,171,168,178,194,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|森蘭丸(凶禍)|毛利勝永|尼子晴久|長野業正|村上義清||1-2-3:勇将の絆|3-4-5:根性の絆|3-4-5:泰然自若|5-6-1:猛将の絆|5-6-1:勇猛果敢,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,11313,11313,jinpo_result_db_5.csv,腕力,492
step101_new_eiketsu_魚鱗_7_000694,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|金森長近|毛利勝永|尼子晴久|長野業正|村上義清,山中鹿之介|金森長近|毛利勝永|尼子晴久|長野業正|村上義清,勇将の絆|根性の絆|泰然自若|猛将の絆|勇猛果敢,勇将の絆|根性の絆|泰然自若|猛将の絆|勇猛果敢,7372,1701,492,380,117,0,81,172,176,185,184,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|金森長近|毛利勝永|尼子晴久|長野業正|村上義清||1-2-3:勇将の絆|3-4-5:根性の絆|3-4-5:泰然自若|5-6-1:猛将の絆|5-6-1:勇猛果敢,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,10860,10860,jinpo_result_db_5.csv,腕力,492
step101_new_eiketsu_魚鱗_7_007272,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|尼子晴久|長野業正|村上義清|山県昌景(泰然)|九鬼嘉隆,山中鹿之介|尼子晴久|長野業正|村上義清|山県昌景(泰然)|九鬼嘉隆,根性の絆|泰然自若|勇猛果敢|勇将の絆|もののふ,根性の絆|泰然自若|勇猛果敢|勇将の絆|もののふ,7770,0,490,473,193,0,83,187,199,213,202,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|尼子晴久|長野業正|村上義清|山県昌景(泰然)|九鬼嘉隆||1-2-3:根性の絆|1-2-3:泰然自若|3-4-5:勇猛果敢|5-6-1:勇将の絆|5-6-1:もののふ,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,9810,9810,jinpo_result_db_5.csv,腕力,490
step101_new_eiketsu_魚鱗_7_007283,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|村上義清|長野業正|尼子晴久|山県昌景(泰然)|北条氏康(獅子),山中鹿之介|村上義清|長野業正|尼子晴久|山県昌景(泰然)|北条氏康(獅子),猛将の絆|根性の絆|泰然自若|勇猛果敢|勇将の絆,猛将の絆|根性の絆|泰然自若|勇猛果敢|勇将の絆,7649,1751,489,404,123,0,83,196,201,214,210,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|村上義清|長野業正|尼子晴久|山県昌景(泰然)|北条氏康(獅子)||1-2-3:猛将の絆|1-2-3:根性の絆|1-2-3:泰然自若|1-2-3:勇猛果敢|5-6-1:勇将の絆,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,11320,11320,jinpo_result_db_5.csv,腕力,489
step101_new_eiketsu_魚鱗_7_007258,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|尼子晴久|長野業正|長尾虎|山県昌景(泰然)|九鬼嘉隆,山中鹿之介|尼子晴久|長野業正|長尾虎|山県昌景(泰然)|九鬼嘉隆,根性の絆|泰然自若|勇猛果敢|勇将の絆|もののふ,根性の絆|泰然自若|勇猛果敢|勇将の絆|もののふ,7914,0,487,499,193,0,83,184,192,206,197,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|尼子晴久|長野業正|長尾虎|山県昌景(泰然)|九鬼嘉隆||1-2-3:根性の絆|1-2-3:泰然自若|3-4-5:勇猛果敢|5-6-1:勇将の絆|5-6-1:もののふ,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,9955,9955,jinpo_result_db_5.csv,腕力,487
step101_new_eiketsu_魚鱗_8_003009,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|島津豊久|毛利勝永|尼子晴久|長野業正|村上義清,山中鹿之介|島津豊久|毛利勝永|尼子晴久|長野業正|村上義清,勇将の絆|根性の絆|泰然自若|猛将の絆|勇猛果敢,勇将の絆|根性の絆|泰然自若|猛将の絆|勇猛果敢,7881,1722,486,436,117,0,82,175,176,186,186,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|島津豊久|毛利勝永|尼子晴久|長野業正|村上義清||1-2-3:勇将の絆|1-2-3:根性の絆|3-4-5:泰然自若|5-6-1:猛将の絆|5-6-1:勇猛果敢,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,11447,11447,jinpo_result_db_5.csv,腕力,486
