result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step174_7_126001,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0188|EIK_0068|EIK_0331|EIK_0247|EIK_0103|EIK_0101,斎藤道三(巳)|島津義久|果心居士|島左近|長野業正|山県昌景(泰然),EIK_0188|EIK_0068|EIK_0331|EIK_0247|EIK_0103|EIK_0101,柔能制剛|謀略家|侍|もののふ|根性の絆|泰然自若|知勇兼備,柔能制剛|謀略家|侍|もののふ|根性の絆|泰然自若|知勇兼備,10046,1364,307,415,192,343,212,342,343,365,354,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0068|EIK_0101|EIK_0103|EIK_0188|EIK_0247|EIK_0331||もののふ|侍|柔能制剛|根性の絆|泰然自若|知勇兼備|謀略家,,step174_validate_repair_7_9,14283,14283,jinpo_result_db_7_part008.csv
step174_7_126157,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0089|EIK_0256|EIK_0093|EIK_0114|EIK_0027|EIK_0239,村上義清|魔女ルシア|大内義隆|細川藤孝(立役)|上杉謙信|真田幸村(水練),EIK_0089|EIK_0256|EIK_0093|EIK_0114|EIK_0027|EIK_0239,山紫水明|技巧伝承|文化人の絆|文明開化|泰然自若|流行創出|戦場の華,山紫水明|技巧伝承|文化人の絆|文明開化|泰然自若|流行創出|戦場の華,9514,924,63,129,255,399,448,609,693,603,643,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0027|EIK_0089|EIK_0093|EIK_0114|EIK_0239|EIK_0256||山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化|泰然自若|流行創出,,step174_validate_repair_7_9,14280,14280,jinpo_result_db_7_part008.csv
step174_7_126158,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0090|EIK_0247|EIK_0180|EIK_0236|EIK_0027|EIK_0196,渡辺守綱|島左近|百地三太夫|城大工かんな|上杉謙信|浅井長政(婚礼),EIK_0090|EIK_0247|EIK_0180|EIK_0236|EIK_0027|EIK_0196,鎧袖一触|一気呵成|衣鉢相伝|意気軒昂|侍|もののふ|泰然自若,鎧袖一触|一気呵成|衣鉢相伝|意気軒昂|侍|もののふ|泰然自若,10123,2054,721,324,165,0,306,163,140,143,141,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0027|EIK_0090|EIK_0180|EIK_0196|EIK_0236|EIK_0247||もののふ|一気呵成|侍|意気軒昂|泰然自若|衣鉢相伝|鎧袖一触,,step174_validate_repair_7_9,14280,14280,jinpo_result_db_7_part008.csv
step174_7_126159,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0093|EIK_0095|EIK_0042|EIK_0256|EIK_0299|EIK_0114,大内義隆|柳生宗矩|谷忠澄|魔女ルシア|伸介|細川藤孝(立役),EIK_0093|EIK_0095|EIK_0042|EIK_0256|EIK_0299|EIK_0114,多芸多才|技巧伝承|文明開化|竜飛鳳舞|流行創出|山紫水明|文化人の絆,多芸多才|技巧伝承|文明開化|竜飛鳳舞|流行創出|山紫水明|文化人の絆,9441,882,165,54,323,529,281,653,649,635,668,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0042|EIK_0093|EIK_0095|EIK_0114|EIK_0256|EIK_0299||多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化|流行創出|竜飛鳳舞,,step174_validate_repair_7_9,14280,14280,jinpo_result_db_7_part008.csv
step174_7_126160,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0094|EIK_0082|EIK_0128|EIK_0095|EIK_0042|EIK_0256,金森長近|山中鹿之介|浅井長政|柳生宗矩|谷忠澄|魔女ルシア,EIK_0094|EIK_0082|EIK_0128|EIK_0095|EIK_0042|EIK_0256,武芸の絆|知勇兼備|多芸多才|技巧伝承|文明開化|竜飛鳳舞|流行創出,武芸の絆|知勇兼備|多芸多才|技巧伝承|文明開化|竜飛鳳舞|流行創出,9396,1657,378,141,348,405,350,391,394,399,421,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0042|EIK_0082|EIK_0094|EIK_0095|EIK_0128|EIK_0256||多芸多才|技巧伝承|文明開化|武芸の絆|流行創出|知勇兼備|竜飛鳳舞,,step174_validate_repair_7_9,14280,14280,jinpo_result_db_7_part008.csv
step174_7_126161,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0095|EIK_0082|EIK_0103|EIK_0247|EIK_0019|EIK_0274,柳生宗矩|山中鹿之介|長野業正|島左近|伊達政宗(起源)|海北綱親,EIK_0095|EIK_0082|EIK_0103|EIK_0247|EIK_0019|EIK_0274,侍|泰然自若|もののふ|根性の絆|謀略家|知勇兼備|勇猛果敢,侍|泰然自若|もののふ|根性の絆|謀略家|知勇兼備|勇猛果敢,10095,1305,513,389,210,206,206,321,333,349,353,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0019|EIK_0082|EIK_0095|EIK_0103|EIK_0247|EIK_0274||もののふ|侍|勇猛果敢|根性の絆|泰然自若|知勇兼備|謀略家,,step174_validate_repair_7_9,14280,14280,jinpo_result_db_7_part008.csv
step174_7_126162,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0103|EIK_0086|EIK_0091|EIK_0095|EIK_0132|EIK_0040,長野業正|毛利勝永|豊臣秀次|柳生宗矩|真柄直隆|北条氏邦,EIK_0103|EIK_0086|EIK_0091|EIK_0095|EIK_0132|EIK_0040,知勇兼備|武芸の絆|多芸多才|流行創出|侍|泰然自若|根性の絆,知勇兼備|武芸の絆|多芸多才|流行創出|侍|泰然自若|根性の絆,9539,1866,288,385,167,183,279,386,401,382,404,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0040|EIK_0086|EIK_0091|EIK_0095|EIK_0103|EIK_0132||侍|多芸多才|根性の絆|武芸の絆|泰然自若|流行創出|知勇兼備,,step174_validate_repair_7_9,14280,14280,jinpo_result_db_7_part008.csv
step174_7_126163,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0107|EIK_0018|EIK_0215|EIK_0095|EIK_0042|EIK_0256,井伊直虎|雫の者|加藤清正|柳生宗矩|谷忠澄|魔女ルシア,EIK_0107|EIK_0018|EIK_0215|EIK_0095|EIK_0042|EIK_0256,豪傑|多芸多才|技巧伝承|文明開化|竜飛鳳舞|女傑の絆|戦場の華,豪傑|多芸多才|技巧伝承|文明開化|竜飛鳳舞|女傑の絆|戦場の華,10491,933,563,67,268,409,650,216,239,228,216,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0018|EIK_0042|EIK_0095|EIK_0107|EIK_0215|EIK_0256||多芸多才|女傑の絆|戦場の華|技巧伝承|文明開化|竜飛鳳舞|豪傑,,step174_validate_repair_7_9,14280,14280,jinpo_result_db_7_part008.csv
step174_7_126164,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0114|EIK_0094|EIK_0387|EIK_0095|EIK_0070|EIK_0040,細川藤孝(立役)|金森長近|朝倉義景(八雷)|柳生宗矩|前田利家(兎忍)|北条氏邦,EIK_0114|EIK_0094|EIK_0387|EIK_0095|EIK_0070|EIK_0040,山紫水明|文化人の絆|技巧伝承|武芸の絆|多芸多才|流行創出|泰然自若,山紫水明|文化人の絆|技巧伝承|武芸の絆|多芸多才|流行創出|泰然自若,9775,845,159,235,416,271,246,600,592,557,584,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0040|EIK_0070|EIK_0094|EIK_0095|EIK_0114|EIK_0387||多芸多才|山紫水明|技巧伝承|文化人の絆|武芸の絆|泰然自若|流行創出,,step174_validate_repair_7_9,14280,14280,jinpo_result_db_7_part008.csv
step174_7_126165,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0115|EIK_0091|EIK_0071|EIK_0204|EIK_0246|EIK_0033,羽柴秀吉|豊臣秀次|納涼忍お綾|北条氏康(獅子)|竹中半兵衛(知将)|丹羽長秀(風雲),EIK_0115|EIK_0091|EIK_0071|EIK_0204|EIK_0246|EIK_0033,知勇兼備|技巧伝承|文明開化|柔能制剛|立役者|薬師|知将の絆,知勇兼備|技巧伝承|文明開化|柔能制剛|立役者|薬師|知将の絆,9386,1509,43,70,290,702,458,433,457,456,476,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0033|EIK_0071|EIK_0091|EIK_0115|EIK_0204|EIK_0246||技巧伝承|文明開化|柔能制剛|知勇兼備|知将の絆|立役者|薬師,,step174_validate_repair_7_9,14280,14280,jinpo_result_db_7_part008.csv
step174_7_126166,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0126|EIK_0091|EIK_0387|EIK_0093|EIK_0071|EIK_0017,竹中半兵衛|豊臣秀次|朝倉義景(八雷)|大内義隆|納涼忍お綾|堀秀政,EIK_0126|EIK_0091|EIK_0387|EIK_0093|EIK_0071|EIK_0017,山紫水明|文化人の絆|技巧伝承|才腕の絆|多芸多才|文明開化|立役者,山紫水明|文化人の絆|技巧伝承|才腕の絆|多芸多才|文明開化|立役者,9914,0,66,56,468,510,380,727,704,720,735,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0017|EIK_0071|EIK_0091|EIK_0093|EIK_0126|EIK_0387||多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|立役者,,step174_validate_repair_7_9,14280,14280,jinpo_result_db_7_part008.csv
step174_7_126167,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0157|EIK_0244|EIK_0109|EIK_0103|EIK_0247|EIK_0101,筒井順慶|前田慶次(野望)|大祝鶴|長野業正|島左近|山県昌景(泰然),EIK_0157|EIK_0244|EIK_0109|EIK_0103|EIK_0247|EIK_0101,戦場の華|侍|根性の絆|泰然自若|もののふ|流行創出|勇猛果敢,戦場の華|侍|根性の絆|泰然自若|もののふ|流行創出|勇猛果敢,9935,1403,436,332,147,141,324,366,401,387,408,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0101|EIK_0103|EIK_0109|EIK_0157|EIK_0244|EIK_0247||もののふ|侍|勇猛果敢|戦場の華|根性の絆|泰然自若|流行創出,,step174_validate_repair_7_9,14280,14280,jinpo_result_db_7_part008.csv
step174_7_126168,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0167|EIK_0247|EIK_0103|EIK_0101|EIK_0069|EIK_0184,松永久秀|島左近|長野業正|山県昌景(泰然)|蜂須賀正勝|真田幸隆,EIK_0167|EIK_0247|EIK_0103|EIK_0101|EIK_0069|EIK_0184,侍|もののふ|根性の絆|泰然自若|知勇兼備|柔能制剛|謀略家,侍|もののふ|根性の絆|泰然自若|知勇兼備|柔能制剛|謀略家,10103,1322,352,400,197,330,206,342,325,366,337,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0069|EIK_0101|EIK_0103|EIK_0167|EIK_0184|EIK_0247||もののふ|侍|柔能制剛|根性の絆|泰然自若|知勇兼備|謀略家,,step174_validate_repair_7_9,14280,14280,jinpo_result_db_7_part008.csv
step174_7_126169,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0186|EIK_0082|EIK_0103|EIK_0201|EIK_0174|EIK_0226,伊達政宗(新星)|山中鹿之介|長野業正|長尾虎|明智光安|柴田勝家(風雲),EIK_0186|EIK_0082|EIK_0103|EIK_0201|EIK_0174|EIK_0226,勇猛果敢|泰然自若|根性の絆|一気呵成|武芸の絆|もののふ|猛将の絆,勇猛果敢|泰然自若|根性の絆|一気呵成|武芸の絆|もののふ|猛将の絆,10323,1802,703,361,266,0,162,162,162,179,160,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0082|EIK_0103|EIK_0174|EIK_0186|EIK_0201|EIK_0226||もののふ|一気呵成|勇猛果敢|根性の絆|武芸の絆|泰然自若|猛将の絆,,step174_validate_repair_7_9,14280,14280,jinpo_result_db_7_part008.csv
step174_7_126170,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0188|EIK_0082|EIK_0103|EIK_0247|EIK_0308|EIK_0033,斎藤道三(巳)|山中鹿之介|長野業正|島左近|朝倉景鏡|丹羽長秀(風雲),EIK_0188|EIK_0082|EIK_0103|EIK_0247|EIK_0308|EIK_0033,侍|泰然自若|もののふ|根性の絆|柔能制剛|謀略家|知勇兼備,侍|泰然自若|もののふ|根性の絆|柔能制剛|謀略家|知勇兼備,10089,1339,290,427,197,343,221,326,347,365,336,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0033|EIK_0082|EIK_0103|EIK_0188|EIK_0247|EIK_0308||もののふ|侍|柔能制剛|根性の絆|泰然自若|知勇兼備|謀略家,,step174_validate_repair_7_9,14280,14280,jinpo_result_db_7_part008.csv
step174_7_126171,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0199|EIK_0093|EIK_0387|EIK_0256|EIK_0107|EIK_0031,長宗我部元親(納涼)|大内義隆|朝倉義景(八雷)|魔女ルシア|井伊直虎|黒百合(納涼),EIK_0199|EIK_0093|EIK_0387|EIK_0256|EIK_0107|EIK_0031,山紫水明|技巧伝承|文化人の絆|文明開化|戦場の華|女傑の絆|四象の絆,山紫水明|技巧伝承|文化人の絆|文明開化|戦場の華|女傑の絆|四象の絆,10515,0,284,0,277,434,566,532,596,550,526,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0031|EIK_0093|EIK_0107|EIK_0199|EIK_0256|EIK_0387||四象の絆|女傑の絆|山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化,,step174_validate_repair_7_9,14280,14280,jinpo_result_db_7_part008.csv
step174_7_126172,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0217|EIK_0095|EIK_0114|EIK_0108|EIK_0203|EIK_0249,宮本武蔵(涼)|柳生宗矩|細川藤孝(立役)|名古屋山三郎|武田信玄(野望)|道場娘まり(和装),EIK_0217|EIK_0095|EIK_0114|EIK_0108|EIK_0203|EIK_0249,技巧伝承|文明開化|文化人の絆|戦場の華|侍|剣豪の絆|豪傑,技巧伝承|文明開化|文化人の絆|戦場の華|侍|剣豪の絆|豪傑,10087,1464,432,51,423,183,436,288,302,279,335,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0095|EIK_0108|EIK_0114|EIK_0203|EIK_0217|EIK_0249||侍|剣豪の絆|戦場の華|技巧伝承|文化人の絆|文明開化|豪傑,,step174_validate_repair_7_9,14280,14280,jinpo_result_db_7_part008.csv
step174_7_126173,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0224|EIK_0082|EIK_0237|EIK_0095|EIK_0042|EIK_0256,黒猫ノア|山中鹿之介|森長可|柳生宗矩|谷忠澄|魔女ルシア,EIK_0224|EIK_0082|EIK_0237|EIK_0095|EIK_0042|EIK_0256,武芸の絆|多芸多才|技巧伝承|文明開化|竜飛鳳舞|流行創出|戦場の華,武芸の絆|多芸多才|技巧伝承|文明開化|竜飛鳳舞|流行創出|戦場の華,9885,921,383,113,314,463,470,422,430,433,446,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0042|EIK_0082|EIK_0095|EIK_0224|EIK_0237|EIK_0256||多芸多才|戦場の華|技巧伝承|文明開化|武芸の絆|流行創出|竜飛鳳舞,,step174_validate_repair_7_9,14280,14280,jinpo_result_db_7_part008.csv
step174_7_126174,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0225|EIK_0082|EIK_0103|EIK_0089|EIK_0123|EIK_0070,佐々木小次郎(涼)|山中鹿之介|長野業正|村上義清|望月千代女|前田利家(兎忍),EIK_0225|EIK_0082|EIK_0103|EIK_0089|EIK_0123|EIK_0070,勇猛果敢|泰然自若|根性の絆|猛将の絆|戦場の華|武芸の絆|もののふ,勇猛果敢|泰然自若|根性の絆|猛将の絆|戦場の華|武芸の絆|もののふ,10425,1651,598,326,243,68,245,185,185,191,163,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0070|EIK_0082|EIK_0089|EIK_0103|EIK_0123|EIK_0225||もののふ|勇猛果敢|戦場の華|根性の絆|武芸の絆|泰然自若|猛将の絆,,step174_validate_repair_7_9,14280,14280,jinpo_result_db_7_part008.csv
step174_7_126175,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0230|EIK_0082|EIK_0028|EIK_0094|EIK_0114|EIK_0256,出雲阿国(野望)|山中鹿之介|長宗我部元親|金森長近|細川藤孝(立役)|魔女ルシア,EIK_0230|EIK_0082|EIK_0028|EIK_0094|EIK_0114|EIK_0256,勇将の絆|もののふ|山紫水明|文明開化|文化人の絆|流行創出|戦場の華,勇将の絆|もののふ|山紫水明|文明開化|文化人の絆|流行創出|戦場の華,10075,957,313,155,179,360,294,479,512,481,475,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0028|EIK_0082|EIK_0094|EIK_0114|EIK_0230|EIK_0256||もののふ|勇将の絆|山紫水明|戦場の華|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,14280,14280,jinpo_result_db_7_part008.csv
