result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
db79_1016_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,武田晴信|細川藤孝(立役)|愛姫(起源)|義姫|島津義久|宇喜多直家,武田晴信|細川藤孝(立役)|愛姫(起源)|義姫|島津義久|宇喜多直家,健康第一|老練闊達|質実剛健|明敏の絆|謀略家|才気煥発|柔能制剛,健康第一|老練闊達|質実剛健|明敏の絆|謀略家|才気煥発|柔能制剛,12206,6593,73,176,112,915,157,80,78,77,77,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||武田晴信|細川藤孝(立役)|愛姫(起源)|義姫|島津義久|宇喜多直家||1-2-3:健康第一|1-2-3:老練闊達|1-2-3:質実剛健|3-4-5:明敏の絆|5-6-1:謀略家|5-6-1:才気煥発|5-6-1:柔能制剛,,step103_rules_dedup_rebuild,20544,20544,step164_verified_normal7
step101_new_eiketsu_魚鱗_7_000129,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,7,武田晴信|甲斐姫(鷹爪)|山県昌景(泰然)|真田幸村(水練)|細川藤孝(立役)|高台院,武田晴信|甲斐姫(鷹爪)|山県昌景(泰然)|真田幸村(水練)|細川藤孝(立役)|高台院,侍|意気衝天|泰然自若|流行創出|健康第一|老練闊達|質実剛健,侍|意気衝天|泰然自若|流行創出|健康第一|老練闊達|質実剛健,12020,6156,143,374,69,301,190,317,344,322,307,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||武田晴信|甲斐姫(鷹爪)|山県昌景(泰然)|真田幸村(水練)|細川藤孝(立役)|高台院||1-2-3:侍|1-2-3:意気衝天|3-4-5:泰然自若|3-4-5:流行創出|5-6-1:健康第一|5-6-1:老練闊達|5-6-1:質実剛健,,step103_rules_dedup_rebuild,20543,20543,step164_verified_normal7
db79_2112_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,林崎甚助|今川義元(周年)|明石全登|鈴木重朝|足利義輝(野望)|山県昌景,林崎甚助|今川義元(周年)|明石全登|鈴木重朝|足利義輝(野望)|山県昌景,明敏の絆|老練闊達|才気煥発|武士道の絆|侍|剣豪の絆|泰然自若,明敏の絆|老練闊達|才気煥発|武士道の絆|侍|剣豪の絆|泰然自若,12326,6569,364,272,124,427,256,52,51,49,53,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||林崎甚助|今川義元(周年)|明石全登|鈴木重朝|足利義輝(野望)|山県昌景||1-2-3:明敏の絆|1-2-3:老練闊達|1-2-3:才気煥発|3-4-5:武士道の絆|5-6-1:侍|5-6-1:剣豪の絆|5-6-1:泰然自若,,step103_rules_dedup_rebuild,20543,20543,step164_verified_normal7
db79_2113_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,林崎甚助|今川義元(周年)|明石全登|岡部元信|足利義輝(野望)|山県昌景,林崎甚助|今川義元(周年)|明石全登|岡部元信|足利義輝(野望)|山県昌景,明敏の絆|老練闊達|才気煥発|武士道の絆|侍|剣豪の絆|泰然自若,明敏の絆|老練闊達|才気煥発|武士道の絆|侍|剣豪の絆|泰然自若,12326,6569,364,272,124,427,255,52,51,49,53,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||林崎甚助|今川義元(周年)|明石全登|岡部元信|足利義輝(野望)|山県昌景||1-2-3:明敏の絆|1-2-3:老練闊達|1-2-3:才気煥発|3-4-5:武士道の絆|5-6-1:侍|5-6-1:剣豪の絆|5-6-1:泰然自若,,step103_rules_dedup_rebuild,20542,20542,step164_verified_normal7
db79_2145_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,林崎甚助|三好長慶(生殺)|明石全登|池田勝正|足利義輝(野望)|山県昌景,林崎甚助|三好長慶(生殺)|明石全登|池田勝正|足利義輝(野望)|山県昌景,明敏の絆|老練闊達|才気煥発|武士道の絆|侍|剣豪の絆|泰然自若,明敏の絆|老練闊達|才気煥発|武士道の絆|侍|剣豪の絆|泰然自若,12328,6559,348,271,124,450,254,52,51,49,53,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||林崎甚助|三好長慶(生殺)|明石全登|池田勝正|足利義輝(野望)|山県昌景||1-2-3:明敏の絆|1-2-3:老練闊達|1-2-3:才気煥発|3-4-5:武士道の絆|5-6-1:侍|5-6-1:剣豪の絆|5-6-1:泰然自若,,step103_rules_dedup_rebuild,20539,20539,step164_verified_normal7
db79_2142_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,林崎甚助|三好長慶(生殺)|明石全登|氏家卜全|足利義輝(野望)|山県昌景,林崎甚助|三好長慶(生殺)|明石全登|氏家卜全|足利義輝(野望)|山県昌景,明敏の絆|老練闊達|才気煥発|武士道の絆|侍|剣豪の絆|泰然自若,明敏の絆|老練闊達|才気煥発|武士道の絆|侍|剣豪の絆|泰然自若,12328,6559,348,269,124,450,256,52,51,49,53,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||林崎甚助|三好長慶(生殺)|明石全登|氏家卜全|足利義輝(野望)|山県昌景||1-2-3:明敏の絆|1-2-3:老練闊達|1-2-3:才気煥発|3-4-5:武士道の絆|5-6-1:侍|5-6-1:剣豪の絆|5-6-1:泰然自若,,step103_rules_dedup_rebuild,20539,20539,step164_verified_normal7
db79_2141_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,林崎甚助|三好長慶(生殺)|明石全登|北条氏政|足利義輝(野望)|山県昌景,林崎甚助|三好長慶(生殺)|明石全登|北条氏政|足利義輝(野望)|山県昌景,明敏の絆|老練闊達|才気煥発|武士道の絆|侍|剣豪の絆|泰然自若,明敏の絆|老練闊達|才気煥発|武士道の絆|侍|剣豪の絆|泰然自若,12328,6559,348,269,124,450,256,52,51,49,53,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||林崎甚助|三好長慶(生殺)|明石全登|北条氏政|足利義輝(野望)|山県昌景||1-2-3:明敏の絆|1-2-3:老練闊達|1-2-3:才気煥発|3-4-5:武士道の絆|5-6-1:侍|5-6-1:剣豪の絆|5-6-1:泰然自若,,step103_rules_dedup_rebuild,20539,20539,step164_verified_normal7
step101_new_eiketsu_魚鱗_7_004036,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,7,武田晴信|甲斐姫(鷹爪)|山中鹿之介|村上義清|長野業正|竹中半兵衛(知将),武田晴信|甲斐姫(鷹爪)|山中鹿之介|村上義清|長野業正|竹中半兵衛(知将),侍|意気衝天|猛将の絆|根性の絆|泰然自若|勇猛果敢|老練闊達,侍|意気衝天|猛将の絆|根性の絆|泰然自若|勇猛果敢|老練闊達,12308,6102,493,316,205,150,121,198,213,229,200,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||武田晴信|甲斐姫(鷹爪)|山中鹿之介|村上義清|長野業正|竹中半兵衛(知将)||1-2-3:侍|1-2-3:意気衝天|3-4-5:猛将の絆|3-4-5:根性の絆|3-4-5:泰然自若|3-4-5:勇猛果敢|5-6-1:老練闊達,,step103_rules_dedup_rebuild,20535,20535,step164_verified_normal7
db79_1660_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,林崎甚助|義姫|明石全登|真田信幸(航海)|足利義輝(野望)|山県昌景,林崎甚助|義姫|明石全登|真田信幸(航海)|足利義輝(野望)|山県昌景,明敏の絆|老練闊達|才気煥発|武士道の絆|侍|剣豪の絆|泰然自若,明敏の絆|老練闊達|才気煥発|武士道の絆|侍|剣豪の絆|泰然自若,12408,6459,343,277,124,449,266,52,51,49,53,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||林崎甚助|義姫|明石全登|真田信幸(航海)|足利義輝(野望)|山県昌景||1-2-3:明敏の絆|1-2-3:老練闊達|1-2-3:才気煥発|3-4-5:武士道の絆|5-6-1:侍|5-6-1:剣豪の絆|5-6-1:泰然自若,,step103_rules_dedup_rebuild,20531,20531,step164_verified_normal7
db79_1454_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,武田晴信|今川義元(周年)|陶晴賢|豊臣秀次|北条氏康(獅子)|小松姫(航海),武田晴信|今川義元(周年)|陶晴賢|豊臣秀次|北条氏康(獅子)|小松姫(航海),野心家の絆|才気煥発|技巧伝承|知勇兼備|柔能制剛|意気衝天|質実剛健,野心家の絆|才気煥発|技巧伝承|知勇兼備|柔能制剛|意気衝天|質実剛健,12083,5841,53,174,433,751,330,207,228,203,224,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||武田晴信|今川義元(周年)|陶晴賢|豊臣秀次|北条氏康(獅子)|小松姫(航海)||1-2-3:野心家の絆|1-2-3:才気煥発|3-4-5:技巧伝承|3-4-5:知勇兼備|3-4-5:柔能制剛|5-6-1:意気衝天|5-6-1:質実剛健,,step103_rules_dedup_rebuild,20527,20527,step164_verified_normal7
db79_1342_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,武田晴信|細川藤孝(立役)|高台院|長尾景虎|島津義久|宇喜多直家,武田晴信|細川藤孝(立役)|高台院|長尾景虎|島津義久|宇喜多直家,健康第一|老練闊達|質実剛健|明敏の絆|謀略家|才気煥発|柔能制剛,健康第一|老練闊達|質実剛健|明敏の絆|謀略家|才気煥発|柔能制剛,12275,6520,61,171,112,924,157,79,76,73,74,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||武田晴信|細川藤孝(立役)|高台院|長尾景虎|島津義久|宇喜多直家||1-2-3:健康第一|1-2-3:老練闊達|1-2-3:質実剛健|3-4-5:明敏の絆|5-6-1:謀略家|5-6-1:才気煥発|5-6-1:柔能制剛,,step103_rules_dedup_rebuild,20522,20522,step164_verified_normal7
db79_1951_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,林崎甚助|今川義元(周年)|明石全登|岡部正綱|足利義輝(野望)|山県昌景,林崎甚助|今川義元(周年)|明石全登|岡部正綱|足利義輝(野望)|山県昌景,明敏の絆|老練闊達|才気煥発|武士道の絆|侍|剣豪の絆|泰然自若,明敏の絆|老練闊達|才気煥発|武士道の絆|侍|剣豪の絆|泰然自若,12284,6589,364,271,124,427,255,52,51,49,53,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||林崎甚助|今川義元(周年)|明石全登|岡部正綱|足利義輝(野望)|山県昌景||1-2-3:明敏の絆|1-2-3:老練闊達|1-2-3:才気煥発|3-4-5:武士道の絆|5-6-1:侍|5-6-1:剣豪の絆|5-6-1:泰然自若,,step103_rules_dedup_rebuild,20519,20519,step164_verified_normal7
db79_1950_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,林崎甚助|今川義元(周年)|明石全登|北条高広|足利義輝(野望)|山県昌景,林崎甚助|今川義元(周年)|明石全登|北条高広|足利義輝(野望)|山県昌景,明敏の絆|老練闊達|才気煥発|武士道の絆|侍|剣豪の絆|泰然自若,明敏の絆|老練闊達|才気煥発|武士道の絆|侍|剣豪の絆|泰然自若,12284,6589,364,271,124,427,255,52,51,49,53,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||林崎甚助|今川義元(周年)|明石全登|北条高広|足利義輝(野望)|山県昌景||1-2-3:明敏の絆|1-2-3:老練闊達|1-2-3:才気煥発|3-4-5:武士道の絆|5-6-1:侍|5-6-1:剣豪の絆|5-6-1:泰然自若,,step103_rules_dedup_rebuild,20519,20519,step164_verified_normal7
db79_1884_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,武田晴信|松永久秀(野望)|陶晴賢|豊臣秀次|北条氏康(獅子)|雫の者,武田晴信|松永久秀(野望)|陶晴賢|豊臣秀次|北条氏康(獅子)|雫の者,野心家の絆|才気煥発|技巧伝承|知勇兼備|柔能制剛|意気衝天|質実剛健,野心家の絆|才気煥発|技巧伝承|知勇兼備|柔能制剛|意気衝天|質実剛健,12155,5720,53,188,437,771,324,216,229,210,216,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||武田晴信|松永久秀(野望)|陶晴賢|豊臣秀次|北条氏康(獅子)|雫の者||1-2-3:野心家の絆|1-2-3:才気煥発|3-4-5:技巧伝承|3-4-5:知勇兼備|3-4-5:柔能制剛|5-6-1:意気衝天|5-6-1:質実剛健,,step103_rules_dedup_rebuild,20519,20519,step164_verified_normal7
step101_new_eiketsu_魚鱗_7_000048,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,7,武田晴信|尼子晴久|義姫|林崎甚助|小松姫|鈴木重意,武田晴信|尼子晴久|義姫|林崎甚助|小松姫|鈴木重意,野心家の絆|才気煥発|明敏の絆|豪傑|老練闊達|侍|意気衝天,野心家の絆|才気煥発|明敏の絆|豪傑|老練闊達|侍|意気衝天,11101,8237,286,26,56,702,109,0,0,0,0,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||武田晴信|尼子晴久|義姫|林崎甚助|小松姫|鈴木重意||1-2-3:野心家の絆|1-2-3:才気煥発|3-4-5:明敏の絆|3-4-5:豪傑|3-4-5:老練闊達|5-6-1:侍|5-6-1:意気衝天,,step103_rules_dedup_rebuild,20517,20517,step164_verified_normal7
db79_1952_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,林崎甚助|今川義元(周年)|明石全登|榊原康政|足利義輝(野望)|山県昌景,林崎甚助|今川義元(周年)|明石全登|榊原康政|足利義輝(野望)|山県昌景,明敏の絆|老練闊達|才気煥発|武士道の絆|侍|剣豪の絆|泰然自若,明敏の絆|老練闊達|才気煥発|武士道の絆|侍|剣豪の絆|泰然自若,12284,6589,364,269,124,427,255,52,51,49,53,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||林崎甚助|今川義元(周年)|明石全登|榊原康政|足利義輝(野望)|山県昌景||1-2-3:明敏の絆|1-2-3:老練闊達|1-2-3:才気煥発|3-4-5:武士道の絆|5-6-1:侍|5-6-1:剣豪の絆|5-6-1:泰然自若,,step103_rules_dedup_rebuild,20517,20517,step164_verified_normal7
