result_id,陣形,bond_count,配置1,配置2,配置3,配置4,配置5,配置6,配置ID1,配置ID2,配置ID3,配置ID4,配置ID5,配置ID6,発動因縁,有効ライン1,有効ライン1因縁,有効ライン2,有効ライン2因縁,有効ライン3,有効ライン3因縁,重複除外キー,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,総合値,total_score,stat_status,calc_source
G3_REBUILD56_DEDUP_6_0002627,魚鱗,6,香宗我部親泰,伊奈忠次,小西行長,武田信繁,丹羽長秀,雨森弥兵衛,EIK_0087,EIK_0043,EIK_0158,EIK_0059,EIK_0305,EIK_0269,薬師|立役者|技巧伝承|知勇兼備|柔能制剛|摂理探究,1-2-3,技巧伝承|摂理探究,3-4-5,薬師|立役者,5-6-1,知勇兼備|柔能制剛,魚鱗||等級3以下ON||6||EIK_0043|EIK_0059|EIK_0087|EIK_0158|EIK_0269|EIK_0305,6500,1107,58,55,165,351,234,236,229,208,192,9335,9335,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002628,魚鱗,6,伊奈忠次,小西行長,香宗我部親泰,新庄直頼,果心居士,平手政秀,EIK_0043,EIK_0158,EIK_0087,EIK_0345,EIK_0331,EIK_0025,陰陽師|謀略家|技巧伝承|柔能制剛|雄材大略|摂理探究,1-2-3,技巧伝承|摂理探究,3-4-5,謀略家|柔能制剛,5-6-1,陰陽師|雄材大略,魚鱗||等級3以下ON||6||EIK_0025|EIK_0043|EIK_0087|EIK_0158|EIK_0331|EIK_0345,6482,1229,61,44,134,431,53,253,207,223,214,9331,9331,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002629,魚鱗,6,十河一存,小松姫,山県昌景,塩屋秋貞,北条氏照,氏家卜全,EIK_0039,EIK_0297,EIK_0291,EIK_0359,EIK_0321,EIK_0293,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,侍|もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0291|EIK_0293|EIK_0297|EIK_0321|EIK_0359,6243,2217,380,198,112,92,83,0,0,0,0,9325,9325,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002630,魚鱗,6,伊奈忠次,小西行長,香宗我部親泰,内藤正成,朝倉景鏡,平手政秀,EIK_0043,EIK_0158,EIK_0087,EIK_0370,EIK_0308,EIK_0025,陰陽師|謀略家|技巧伝承|柔能制剛|雄材大略|摂理探究,1-2-3,技巧伝承|摂理探究,3-4-5,謀略家|柔能制剛,5-6-1,陰陽師|雄材大略,魚鱗||等級3以下ON||6||EIK_0025|EIK_0043|EIK_0087|EIK_0158|EIK_0308|EIK_0370,6467,1230,60,44,133,435,53,254,211,208,226,9321,9321,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002631,魚鱗,6,伊奈忠次,小西行長,木下秀長,内藤正成,果心居士,平手政秀,EIK_0043,EIK_0158,EIK_0106,EIK_0370,EIK_0331,EIK_0025,陰陽師|謀略家|技巧伝承|柔能制剛|雄材大略|摂理探究,1-2-3,技巧伝承|摂理探究,3-4-5,謀略家|柔能制剛,5-6-1,陰陽師|雄材大略,魚鱗||等級3以下ON||6||EIK_0025|EIK_0043|EIK_0106|EIK_0158|EIK_0331|EIK_0370,6315,1262,69,39,148,465,54,265,209,240,224,9290,9290,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002632,魚鱗,6,十河一存,黒百合,山県昌景,塩屋秋貞,北条氏照,氏家卜全,EIK_0039,EIK_0032,EIK_0291,EIK_0359,EIK_0321,EIK_0293,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,侍|もののふ,魚鱗||等級3以下ON||6||EIK_0032|EIK_0039|EIK_0291|EIK_0293|EIK_0321|EIK_0359,6239,2211,353,192,110,93,80,0,0,0,0,9278,9278,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002633,魚鱗,6,薄田兼相,山県昌景,柴田勝家,本庄繁長,小松姫,的場源四郎,EIK_0005,EIK_0291,EIK_0294,EIK_0153,EIK_0297,EIK_0311,侍|武芸の絆|剣豪の絆|豪傑|意気軒昂|日進月歩,1-2-3,侍|剣豪の絆|意気軒昂,3-4-5,武芸の絆|豪傑,5-6-1,日進月歩,魚鱗||等級3以下ON||6||EIK_0005|EIK_0153|EIK_0291|EIK_0294|EIK_0297|EIK_0311,7053,1029,605,146,323,0,88,0,0,0,0,9244,9244,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002634,魚鱗,6,十河一存,山上道及,山県昌景,薄田兼相,柴田勝家,小松姫,EIK_0039,EIK_0063,EIK_0291,EIK_0005,EIK_0294,EIK_0297,侍|武芸の絆|剣豪の絆|もののふ|豪傑|意気軒昂,1-2-3,もののふ,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆|豪傑,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0063|EIK_0291|EIK_0294|EIK_0297,6960,1001,782,127,275,0,83,0,0,0,0,9228,9228,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002635,魚鱗,6,支倉常長,願証寺証恵,香宗我部親泰,真田信尹,北条高広,伊達実元,EIK_0038,EIK_0278,EIK_0087,EIK_0347,EIK_0319,EIK_0329,侍|武士道の絆|立役者|謀略家|雄材大略|摂理探究,1-2-3,立役者|摂理探究,3-4-5,侍|謀略家,5-6-1,武士道の絆|雄材大略,魚鱗||等級3以下ON||6||EIK_0038|EIK_0087|EIK_0278|EIK_0319|EIK_0329|EIK_0347,6282,1725,178,79,0,277,127,140,149,130,136,9223,9223,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002636,魚鱗,6,十河一存,小雀,山県昌景,塩屋秋貞,北条氏照,岡部元信,EIK_0039,EIK_0365,EIK_0291,EIK_0359,EIK_0321,EIK_0272,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,侍|豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,侍|もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0272|EIK_0291|EIK_0321|EIK_0359|EIK_0365,6298,2143,320,200,105,80,76,0,0,0,0,9222,9222,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002637,魚鱗,6,支倉常長,願証寺証恵,香宗我部親泰,真田信尹,北条高広,上杉景勝,EIK_0038,EIK_0278,EIK_0087,EIK_0347,EIK_0319,EIK_0344,侍|武士道の絆|立役者|謀略家|雄材大略|摂理探究,1-2-3,立役者|摂理探究,3-4-5,侍|謀略家,5-6-1,武士道の絆|雄材大略,魚鱗||等級3以下ON||6||EIK_0038|EIK_0087|EIK_0278|EIK_0319|EIK_0344|EIK_0347,6282,1725,178,80,0,273,127,140,146,130,140,9221,9221,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002638,魚鱗,6,本庄繁長,山上道及,山県昌景,薄田兼相,柴田勝家,小松姫,EIK_0153,EIK_0063,EIK_0291,EIK_0005,EIK_0294,EIK_0297,侍|武芸の絆|剣豪の絆|もののふ|豪傑|意気軒昂,1-2-3,もののふ,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆|豪傑,魚鱗||等級3以下ON||6||EIK_0005|EIK_0063|EIK_0153|EIK_0291|EIK_0294|EIK_0297,6868,1073,757,130,273,0,84,0,0,0,0,9185,9185,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002639,魚鱗,6,伊奈忠次,小西行長,香宗我部親泰,内藤正成,果心居士,平手政秀,EIK_0043,EIK_0158,EIK_0087,EIK_0370,EIK_0331,EIK_0025,陰陽師|謀略家|技巧伝承|柔能制剛|雄材大略|摂理探究,1-2-3,技巧伝承|摂理探究,3-4-5,謀略家|柔能制剛,5-6-1,陰陽師|雄材大略,魚鱗||等級3以下ON||6||EIK_0025|EIK_0043|EIK_0087|EIK_0158|EIK_0331|EIK_0370,6371,1207,58,41,129,434,51,246,201,217,208,9163,9163,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002640,魚鱗,6,十河一存,長野業正,山県昌景,薄田兼相,柴田勝家,小松姫,EIK_0039,EIK_0103,EIK_0291,EIK_0005,EIK_0294,EIK_0297,侍|武芸の絆|剣豪の絆|もののふ|豪傑|意気軒昂,1-2-3,侍|もののふ,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆|豪傑,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0103|EIK_0291|EIK_0294|EIK_0297,6926,1024,705,127,272,0,94,0,0,0,0,9148,9148,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002641,魚鱗,6,支倉常長,斎藤朝信,香宗我部親泰,雨森弥兵衛,豊臣秀次,七里頼周,EIK_0038,EIK_0037,EIK_0087,EIK_0269,EIK_0091,EIK_0152,侍|立役者|技巧伝承|知勇兼備|柔能制剛|摂理探究,1-2-3,侍|立役者,3-4-5,知勇兼備|柔能制剛,5-6-1,技巧伝承|摂理探究,魚鱗||等級3以下ON||6||EIK_0037|EIK_0038|EIK_0087|EIK_0091|EIK_0152|EIK_0269,6488,1002,152,92,204,284,199,183,203,169,171,9147,9147,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002642,魚鱗,6,十河一存,小松姫,御子神典膳,柴田勝家,山県昌景,長野業正,EIK_0039,EIK_0297,EIK_0045,EIK_0294,EIK_0291,EIK_0103,侍|武芸の絆|剣豪の絆|もののふ|豪傑|意気軒昂,1-2-3,武芸の絆|豪傑,3-4-5,剣豪の絆|意気軒昂,5-6-1,侍|もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0045|EIK_0103|EIK_0291|EIK_0294|EIK_0297,6892,1028,717,118,282,0,104,0,0,0,0,9141,9141,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002644,魚鱗,6,十河一存,小雀,山県昌景,塩屋秋貞,北条氏照,氏家卜全,EIK_0039,EIK_0365,EIK_0291,EIK_0359,EIK_0321,EIK_0293,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,侍|豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,侍|もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0291|EIK_0293|EIK_0321|EIK_0359|EIK_0365,6191,2143,335,193,106,86,78,0,0,0,0,9132,9132,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002643,魚鱗,6,十河一存,小雀,山県昌景,塩屋秋貞,北条氏照,朝倉景連,EIK_0039,EIK_0365,EIK_0291,EIK_0359,EIK_0321,EIK_0310,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,侍|豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0291|EIK_0310|EIK_0321|EIK_0359|EIK_0365,6274,2118,292,190,102,81,75,0,0,0,0,9132,9132,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002645,魚鱗,6,本庄繁長,長野業正,山県昌景,薄田兼相,柴田勝家,小松姫,EIK_0153,EIK_0103,EIK_0291,EIK_0005,EIK_0294,EIK_0297,侍|武芸の絆|剣豪の絆|もののふ|豪傑|意気軒昂,1-2-3,侍|もののふ,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆|豪傑,魚鱗||等級3以下ON||6||EIK_0005|EIK_0103|EIK_0153|EIK_0291|EIK_0294|EIK_0297,6835,1096,680,130,271,0,95,0,0,0,0,9107,9107,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002646,魚鱗,6,御子神典膳,小松姫,本庄繁長,長野業正,山県昌景,柴田勝家,EIK_0045,EIK_0297,EIK_0153,EIK_0103,EIK_0291,EIK_0294,侍|武芸の絆|剣豪の絆|もののふ|豪傑|意気軒昂,1-2-3,武芸の絆|豪傑,3-4-5,侍|もののふ,5-6-1,剣豪の絆|意気軒昂,魚鱗||等級3以下ON||6||EIK_0045|EIK_0103|EIK_0153|EIK_0291|EIK_0294|EIK_0297,6800,1101,693,122,281,0,105,0,0,0,0,9102,9102,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002647,魚鱗,6,十河一存,小雀,山県昌景,塩屋秋貞,北条氏照,朝倉景隆,EIK_0039,EIK_0365,EIK_0291,EIK_0359,EIK_0321,EIK_0309,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,侍|豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0291|EIK_0309|EIK_0321|EIK_0359|EIK_0365,6187,2157,295,193,103,81,76,0,0,0,0,9092,9092,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002648,魚鱗,6,本庄繁長,渡辺守綱,山県昌景,薄田兼相,柴田勝家,小松姫,EIK_0153,EIK_0090,EIK_0291,EIK_0005,EIK_0294,EIK_0297,侍|武芸の絆|剣豪の絆|もののふ|豪傑|意気軒昂,1-2-3,もののふ,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆|豪傑,魚鱗||等級3以下ON||6||EIK_0005|EIK_0090|EIK_0153|EIK_0291|EIK_0294|EIK_0297,6800,1082,722,124,265,0,94,0,0,0,0,9087,9087,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002649,魚鱗,6,十河一存,小雀,山県昌景,塩屋秋貞,北条氏照,朝倉景紀,EIK_0039,EIK_0365,EIK_0291,EIK_0359,EIK_0321,EIK_0307,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,侍|豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0291|EIK_0307|EIK_0321|EIK_0359|EIK_0365,6180,2132,326,188,106,79,76,0,0,0,0,9087,9087,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002650,魚鱗,6,十河一存,蛍,山県昌景,塩屋秋貞,北条氏照,岡部元信,EIK_0039,EIK_0333,EIK_0291,EIK_0359,EIK_0321,EIK_0272,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,侍|もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0272|EIK_0291|EIK_0321|EIK_0333|EIK_0359,6201,2104,321,199,106,80,75,0,0,0,0,9086,9086,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002651,魚鱗,6,支倉常長,三好義賢,香宗我部親泰,雨森弥兵衛,木下秀長,願証寺証恵,EIK_0038,EIK_0289,EIK_0087,EIK_0269,EIK_0106,EIK_0278,侍|立役者|技巧伝承|知勇兼備|柔能制剛|摂理探究,1-2-3,侍|技巧伝承,3-4-5,知勇兼備|柔能制剛,5-6-1,立役者|摂理探究,魚鱗||等級3以下ON||6||EIK_0038|EIK_0087|EIK_0106|EIK_0269|EIK_0278|EIK_0289,6381,979,193,85,217,271,189,184,209,180,182,9070,9070,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002652,魚鱗,6,十河一存,小雀,山県昌景,塩屋秋貞,北条氏照,馬場信春,EIK_0039,EIK_0365,EIK_0291,EIK_0359,EIK_0321,EIK_0315,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,侍|豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0291|EIK_0315|EIK_0321|EIK_0359|EIK_0365,6145,2131,332,187,99,83,78,0,0,0,0,9055,9055,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002653,魚鱗,6,十河一存,小雀,山県昌景,塩屋秋貞,北条氏照,色部勝長,EIK_0039,EIK_0365,EIK_0291,EIK_0359,EIK_0321,EIK_0298,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,侍|豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0291|EIK_0298|EIK_0321|EIK_0359|EIK_0365,6141,2107,355,190,102,76,75,0,0,0,0,9046,9046,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002654,魚鱗,6,十河一存,小雀,山県昌景,塩屋秋貞,北条氏照,佐久間信盛,EIK_0039,EIK_0365,EIK_0291,EIK_0359,EIK_0321,EIK_0340,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,侍|豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0291|EIK_0321|EIK_0340|EIK_0359|EIK_0365,6161,2131,298,194,103,82,75,0,0,0,0,9044,9044,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002655,魚鱗,6,十河一存,小雀,山県昌景,塩屋秋貞,北条氏照,井伊直政,EIK_0039,EIK_0365,EIK_0291,EIK_0359,EIK_0321,EIK_0041,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,侍|豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0041|EIK_0291|EIK_0321|EIK_0359|EIK_0365,6141,2107,347,190,103,76,75,0,0,0,0,9039,9039,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002656,魚鱗,6,十河一存,小雀,山県昌景,塩屋秋貞,北条氏照,本多忠勝,EIK_0039,EIK_0365,EIK_0291,EIK_0359,EIK_0321,EIK_0181,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,侍|豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0181|EIK_0291|EIK_0321|EIK_0359|EIK_0365,6141,2107,341,183,105,76,75,0,0,0,0,9028,9028,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002657,魚鱗,6,香宗我部親泰,伊奈忠次,小西行長,武田信繁,丹羽長秀,高坂昌信,EIK_0087,EIK_0043,EIK_0158,EIK_0059,EIK_0305,EIK_0284,薬師|知将の絆|立役者|技巧伝承|柔能制剛|摂理探究,1-2-3,技巧伝承|摂理探究,3-4-5,薬師|立役者,5-6-1,知将の絆|柔能制剛,魚鱗||等級3以下ON||6||EIK_0043|EIK_0059|EIK_0087|EIK_0158|EIK_0284|EIK_0305,6549,553,34,17,136,432,191,303,274,277,252,9018,9018,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002658,魚鱗,6,支倉常長,三好義賢,香宗我部親泰,雨森弥兵衛,豊臣秀次,願証寺証恵,EIK_0038,EIK_0289,EIK_0087,EIK_0269,EIK_0091,EIK_0278,侍|立役者|技巧伝承|知勇兼備|柔能制剛|摂理探究,1-2-3,侍|技巧伝承,3-4-5,知勇兼備|柔能制剛,5-6-1,立役者|摂理探究,魚鱗||等級3以下ON||6||EIK_0038|EIK_0087|EIK_0091|EIK_0269|EIK_0278|EIK_0289,6402,966,169,91,209,269,189,173,201,167,173,9009,9009,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002659,魚鱗,6,薄田兼相,山県昌景,柴田勝家,本庄繁長,小松姫,伊賀崎道順,EIK_0005,EIK_0291,EIK_0294,EIK_0153,EIK_0297,EIK_0076,侍|武芸の絆|剣豪の絆|豪傑|意気軒昂|日進月歩,1-2-3,侍|剣豪の絆|意気軒昂,3-4-5,武芸の絆|豪傑,5-6-1,日進月歩,魚鱗||等級3以下ON||6||EIK_0005|EIK_0076|EIK_0153|EIK_0291|EIK_0294|EIK_0297,6791,1040,631,132,320,0,91,0,0,0,0,9005,9005,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002660,魚鱗,6,十河一存,小雀,山県昌景,塩屋秋貞,北条氏照,安藤守就,EIK_0039,EIK_0365,EIK_0291,EIK_0359,EIK_0321,EIK_0267,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,侍|豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0267|EIK_0291|EIK_0321|EIK_0359|EIK_0365,6096,2165,294,182,101,88,77,0,0,0,0,9003,9003,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002661,魚鱗,6,十河一存,小雀,山県昌景,塩屋秋貞,北条氏照,稲葉一鉄,EIK_0039,EIK_0365,EIK_0291,EIK_0359,EIK_0321,EIK_0036,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,侍|豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,もののふ,魚鱗||等級3以下ON||6||EIK_0036|EIK_0039|EIK_0291|EIK_0321|EIK_0359|EIK_0365,6118,2104,328,192,104,79,73,0,0,0,0,8998,8998,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002662,魚鱗,6,十河一存,蛍,山県昌景,塩屋秋貞,北条氏照,氏家卜全,EIK_0039,EIK_0333,EIK_0291,EIK_0359,EIK_0321,EIK_0293,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,侍|もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0291|EIK_0293|EIK_0321|EIK_0333|EIK_0359,6094,2104,336,192,107,86,77,0,0,0,0,8996,8996,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002663,魚鱗,6,薄田兼相,山県昌景,柴田勝家,本庄繁長,小松姫,関掃部,EIK_0005,EIK_0291,EIK_0294,EIK_0153,EIK_0297,EIK_0277,侍|武芸の絆|剣豪の絆|豪傑|意気軒昂|日進月歩,1-2-3,侍|剣豪の絆|意気軒昂,3-4-5,武芸の絆|豪傑,5-6-1,日進月歩,魚鱗||等級3以下ON||6||EIK_0005|EIK_0153|EIK_0277|EIK_0291|EIK_0294|EIK_0297,6720,1025,644,146,322,0,86,0,0,0,0,8943,8943,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002664,魚鱗,6,十河一存,小松姫,山県昌景,塩屋秋貞,北条氏照,可児才蔵,EIK_0039,EIK_0297,EIK_0291,EIK_0359,EIK_0321,EIK_0362,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,侍|もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0291|EIK_0297|EIK_0321|EIK_0359|EIK_0362,6039,2107,343,188,105,80,78,0,0,0,0,8940,8940,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002665,魚鱗,6,十河一存,小雀,山県昌景,塩屋秋貞,北条氏照,不破光治,EIK_0039,EIK_0365,EIK_0291,EIK_0359,EIK_0321,EIK_0317,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,侍|豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0291|EIK_0317|EIK_0321|EIK_0359|EIK_0365,6052,2131,305,185,102,85,76,0,0,0,0,8936,8936,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002666,魚鱗,6,支倉常長,三好義賢,香宗我部親泰,高坂昌信,北条氏政,甲斐姫,EIK_0038,EIK_0289,EIK_0087,EIK_0284,EIK_0322,EIK_0112,侍|武士道の絆|知将の絆|立役者|技巧伝承|柔能制剛,1-2-3,侍|技巧伝承,3-4-5,知将の絆|柔能制剛,5-6-1,武士道の絆|立役者,魚鱗||等級3以下ON||6||EIK_0038|EIK_0087|EIK_0112|EIK_0284|EIK_0289|EIK_0322,6482,1102,56,104,185,279,212,128,136,124,124,8932,8932,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002667,魚鱗,6,安宅冬康,願証寺証恵,支倉常長,三好義賢,香宗我部親泰,雨森弥兵衛,EIK_0035,EIK_0278,EIK_0038,EIK_0289,EIK_0087,EIK_0269,侍|立役者|技巧伝承|知勇兼備|柔能制剛|摂理探究,1-2-3,立役者|摂理探究,3-4-5,侍|技巧伝承,5-6-1,知勇兼備|柔能制剛,魚鱗||等級3以下ON||6||EIK_0035|EIK_0038|EIK_0087|EIK_0269|EIK_0278|EIK_0289,6514,913,172,97,191,223,177,148,175,146,148,8904,8904,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
